START	END	SITES
9948843	9949592	5
9950200	9951799	41
9952944	9953943	8
9955179	9955179	1
9955778	9955944	4
9956942	9958822	12
9959844	9963578	31
9964233	9965235	5
9965792	9966615	13
9967252	9969101	11
9969631	9974598	47
9975375	9976381	11
9977607	9977607	1
9978358	9986214	57
9986762	9986920	3
9987449	9987449	1
9987953	9988776	11
9989314	9991388	18
9992475	9996570	27
9997719	9998451	6
9998988	10003219	28
10003777	10006641	56
10007243	10009286	15
10009797	10012539	16
10013054	10013720	5
10014699	10014962	3
10015493	10016437	4
10017142	10018199	10
10018703	10018992	3
10019584	10019659	2
10020272	10020299	2
10021007	10023414	20
10023971	10024672	5
10025523	10025794	2
10026432	10028515	15
10029156	10030339	9
10030842	10031370	4
10031971	10032879	6
10033477	10034093	7
10034704	10035142	2
10035725	10036954	7
10037532	10038082	5
10039135	10039469	7
10040268	10040766	7
10041287	10041827	4
10042423	10043710	10
10044376	10044500	3
10045414	10045419	2
10046134	10046267	2
10046817	10046817	1
10048325	10057821	111
10058436	10058436	1
10059384	10059384	1
10060234	10060234	1
10060790	10061063	4
10061851	10062000	3
10062998	10063403	4
10064713	10065189	4
10066015	10066653	4
10067666	10068805	12
10069372	10070079	5
10071047	10071089	2
10071875	10074386	43
10075029	10075391	5
10075995	10076400	5
10077253	10077637	4
10078521	10082695	53
10083641	10086059	18
10086657	10086865	2
10087597	10088295	3
10088898	10089048	3
10089850	10090503	6
10091315	10094269	20
10094815	10094815	1
10095654	10095654	1
10096172	10096172	1
10096708	10098432	12
10099141	10099863	11
10100461	10102576	16
10103317	10105881	18
10106454	10106454	1
10106975	10108817	15
10109343	10109343	1
10109936	10113611	29
10114263	10114497	4
10115027	10116066	11
10116635	10117023	4
10117633	10128578	125
10129468	10129706	2
10130447	10132189	16
10132885	10136200	32
10136759	10140444	34
10141606	10141883	6
10142649	10142754	2
10143306	10150278	75
10150988	10153187	27
10154057	10158882	50
10159791	10165977	53
10166569	10168834	19
10169422	10170878	13
10171448	10172334	9
10173257	10173257	1
10173941	10174826	13
10175355	10176343	8
10176868	10176868	1
10177490	10188356	169
10189236	10189706	3
10190258	10191676	10
10192268	10192784	6
10193332	10194673	10
10195183	10195887	8
10196450	10197364	12
10198000	10200617	23
10201317	10201610	3
10202132	10202571	5
10203150	10204254	16
10205372	10205641	2
10206701	10217497	127
10218340	10218429	2
10219045	10219045	1
10219594	10222065	20
10222661	10225926	36
10226449	10228282	13
10228882	10231128	16
10232165	10232931	9
10233593	10235434	23
10236013	10238621	38
10239924	10245003	31
10245916	10254762	71
10255281	10256143	29
10256777	10256914	4
10257666	10258023	4
10258876	10259134	4
10259807	10260048	3
10260551	10262048	12
10262902	10263919	6
10264660	10265727	6
10266249	10266249	1
10266749	10269832	20
10270334	10273272	21
10273935	10275251	11
10275824	10275824	1
10276452	10276452	1
10276992	10276992	1
10277845	10278113	2
10278697	10279417	3
10280049	10281699	10
10282501	10284457	32
10285108	10285108	1
10285635	10288290	27
10289299	10290059	6
10290812	10292748	10
10293323	10294761	18
10295320	10298976	26
10300071	10300071	1
10300599	10314977	131
10315910	10317827	12
10318395	10324646	58
10325756	10325819	2
10327097	10328888	15
10329573	10334389	50
10335495	10335495	1
10336044	10340994	57
10341705	10344630	25
10345132	10353838	168
10354409	10355909	15
10356415	10356768	4
10357334	10357349	2
10358045	10359543	7
10360547	10364133	22
10364784	10366040	11
10366543	10367723	10
10368245	10370227	14
10370754	10372301	8
10372958	10373187	2
10373949	10374869	12
10375468	10375468	1
10376005	10376924	5
10377488	10377488	1
10378336	10380816	20
10381350	10384391	17
10385061	10386403	10
10387070	10388741	12
10389404	10390776	10
10391687	10396876	57
10397582	10399537	16
10400057	10400406	8
10401141	10401677	3
10403113	10408628	29
10410017	10410137	2
10410787	10411702	8
10412342	10412620	4
10413208	10413406	3
10413940	10413940	1
10414815	10415500	10
10416650	10418365	11
10419032	10420031	6
10420685	10422460	18
10423041	10423239	4
10424318	10424693	3
10425560	10425746	3
10426473	10427208	12
10427868	10427868	1
10428420	10430028	15
10430590	10436099	78
10436635	10437152	4
10437754	10438455	4
10439859	10441760	35
10442630	10444267	7
10445135	10446384	7
10446915	10447099	2
10448360	10449315	11
10449852	10450994	7
10451694	10452202	4
10452706	10452706	1
10453623	10455180	9
10455749	10455888	3
10456771	10457156	2
10458700	10459005	6
10459722	10460443	3
10461029	10462048	8
10463132	10463132	1
10464016	10466009	14
10466850	10470152	20
10470771	10473011	8
10473924	10474024	2
10474631	10474631	1
10475629	10475659	2
10476351	10476674	4
10477328	10477714	2
10478947	10479190	2
10480045	10480132	2
10480763	10480839	3
10481902	10482533	6
10483443	10484162	5
10485120	10485757	4
10486510	10488982	20
10489809	10495295	37
10496032	10497965	16
10498510	10498722	2
10499664	10503527	25
10504474	10507864	31
10508662	10509436	6
10511062	10511941	8
10513357	10516024	17
10516956	10518927	15
10519481	10524295	28
10524804	10524895	2
10526019	10530463	31
10530996	10530996	1
10531578	10534592	14
10535356	10535966	5
10536534	10537126	4
10537988	10537991	2
10538872	10539334	3
10539956	10539956	1
10540552	10541311	5
10541923	10541923	1
10543048	10543602	4
10544733	10544743	2
10545928	10547062	9
10547921	10547921	1
10548628	10550287	15
10551093	10551617	24
10552151	10552151	1
10552788	10552788	1
10553325	10556050	17
10556667	10556954	2
10558232	10559881	12
10560412	10563997	46
10564941	10565548	6
10566166	10577213	212
10577934	10579415	11
10580494	10582821	19
10583479	10584823	9
10585713	10586652	10
10587446	10587873	3
10588472	10588683	5
10589325	10589741	10
10590585	10597725	68
10598319	10601183	28
10601803	10604909	25
10605426	10605749	5
10606620	10608572	39
10609088	10611663	19
10612261	10616146	56
10616806	10624906	221
10625484	10626021	3
10626629	10632510	46
10633164	10633704	4
10635208	10636020	11
10636649	10637493	7
10638042	10638042	1
10638565	10665074	241
10665744	10668192	24
10668759	10668759	1
10669361	10670998	15
10671523	10676645	42
10677714	10684103	40
10684759	10684759	1
10685452	10686767	11
10687440	10687440	1
10687999	10692108	61
10693036	10697823	57
10698433	10703776	76
10704385	10704637	3
10705160	10707147	12
10707715	10708113	11
10708662	10710842	22
10711404	10712486	9
10713147	10713172	2
10713819	10714295	4
10715045	10715645	4
10716684	10718617	12
10719175	10722138	39
10722678	10723929	9
10724505	10726633	10
10727212	10731151	29
10732933	10733378	7
10734550	10735667	8
10736183	10736222	2
10736762	10737418	6
10738130	10739035	7
10739780	10746324	67
10747080	10748264	9
10748868	10749784	9
10750291	10750333	2
10750857	10750857	1
10751787	10753384	15
10753965	10754014	2
10754785	10754930	4
10755460	10759816	69
10760327	10761393	9
10762109	10763499	14
10764016	10768204	41
10768971	10768971	1
10769928	10772472	41
10773330	10774128	4
10774830	10775089	5
10775655	10776614	8
10777289	10777869	4
10778416	10781733	30
10782354	10783422	6
10784005	10784325	4
10784830	10786885	14
10787947	10789184	8
10789705	10795742	36
10796659	10800868	32
10801453	10803123	13
10803935	10803935	1
10804609	10804609	1
10805408	10808037	21
10808933	10812946	31
10813462	10813462	1
10813962	10814553	20
10815141	10815622	4
10816923	10817410	4
10818036	10819882	15
10820633	10829792	79
10830346	10834666	40
10836246	10836246	1
10836759	10841832	45
10842583	10848780	49
10849532	10853072	41
10853897	10870758	227
10871307	10871307	1
10871968	10883802	141
10884455	10886386	11
10886951	10888664	19
10889214	10894077	44
10894642	10896573	11
10897226	10909061	141
10909722	10909722	1
10910271	10927132	226
10927684	10933112	44
10933659	10934582	9
10935160	10935160	1
10935685	10938872	31
10939397	10942310	19
10943074	10944461	28
10945519	10945803	4
10946912	10947096	4
10947686	10954641	48
10955354	10956352	11
10957007	10959896	23
10961255	10965013	26
10965599	10966119	5
10966681	10969710	18
10970237	10970359	2
10971172	10974135	27
10974701	10974972	3
10975951	10975951	1
10976611	10977689	8
10978202	10978403	2
10979909	10980974	8
10981921	10981921	1
10982527	10982527	1
10983959	10983959	1
10984507	10984716	5
10985310	10985534	2
10986065	10988943	14
10989672	10990393	4
10991186	10993489	20
10994748	10995420	5
10995964	10998640	13
10999157	11002394	25
11002925	11003496	3
11004462	11004650	4
11005448	11005448	1
11005986	11006241	4
11007951	11009386	7
11009961	11009961	1
11010603	11010963	2
11011609	11011878	3
11012429	11012582	2
11013137	11013137	1
11014020	11014020	1
11014750	11014750	1
11015526	11015526	1
11016074	11016388	4
11016949	11017946	5
11018617	11018617	1
11019334	11020424	4
11020974	11021353	5
11022160	11022482	3
11023413	11023831	3
11025574	11025725	3
11026634	11026634	1
11027196	11028851	8
11029378	11029378	1
11030336	11031405	8
11032051	11032051	1
11032954	11032954	1
11033538	11037625	31
11038139	11038353	2
11039314	11040198	20
11041184	11041426	4
11042106	11043247	7
11043928	11045003	6
11045644	11048289	11
11049014	11053095	45
11053751	11057899	28
11058424	11060229	14
11061176	11061711	4
11062718	11064752	35
11066237	11066790	25
11067549	11067958	3
11068501	11069530	4
11070047	11071043	8
11071580	11072101	5
11072812	11074293	11
11075094	11075094	1
11075640	11076949	8
11077467	11079634	14
11080451	11082144	18
11082754	11083582	6
11084868	11086187	12
11086861	11088149	11
11088858	11091822	16
11093028	11095512	22
11096098	11096098	1
11096670	11098395	16
11098929	11101565	25
11102280	11103568	8
11104318	11105626	10
11106183	11109436	24
11109979	11110149	3
11110789	11111123	3
11111656	11112415	8
11112985	11113321	5
11114880	11116843	10
11117370	11117769	2
11118625	11118671	3
11119610	11119753	2
11120521	11120521	1
11121477	11122225	5
11123377	11123516	6
11124324	11126068	17
11126608	11127071	6
11127816	11129176	8
11129753	11129935	4
11130579	11130656	3
11131898	11135535	15
11136113	11137330	12
11138323	11139617	10
11140405	11141799	6
11142686	11144723	17
11145363	11146055	5
11146632	11147180	5
11147793	11148586	3
11149248	11150886	9
11151498	11153591	16
11154152	11156028	14
11156747	11157881	5
11159338	11160074	3
11161010	11161010	1
11161612	11161877	2
11162482	11162708	2
11163233	11164281	6
11164914	11165208	3
11165716	11166500	8
11167428	11167428	1
11167990	11170160	12
11170767	11172605	28
11173275	11173694	7
11174583	11174992	4
11175614	11176232	5
11176965	11184986	90
11185502	11186553	7
11187177	11187209	2
11187804	11191565	31
11192223	11192247	2
11194030	11195442	14
11196700	11196760	8
11197413	11197413	1
11198885	11199039	2
11200066	11200745	6
11201482	11203563	11
11204236	11206623	12
11207140	11207771	4
11208691	11208882	4
11209605	11210418	10
11210932	11211581	6
11212206	11213035	8
11213791	11214754	7
11215406	11217657	15
11218574	11219218	3
11219730	11219913	2
11220627	11223069	13
11224421	11225606	9
11226282	11226816	4
11227519	11227519	1
11228417	11229824	12
11230963	11231293	2
11231874	11233402	10
11233916	11234252	4
11234969	11236295	6
11236997	11237734	7
11238956	11239229	3
11240573	11242049	9
11242629	11243333	7
11243907	11246133	16
11247353	11249589	22
11250409	11250536	3
11251172	11251172	1
11252077	11252124	2
11253028	11260407	41
11260933	11261691	12
11262497	11264509	17
11265247	11266521	10
11267432	11267672	5
11268334	11268524	3
11269075	11269747	6
11270696	11271637	4
11272200	11272625	4
11273529	11273714	4
11274381	11276415	14
11277445	11277445	1
11277985	11278875	11
11279453	11280362	13
11280998	11282732	11
11283239	11285479	16
11286151	11287506	12
11288238	11289619	11
11291195	11293820	12
11294821	11294863	2
11295505	11300817	89
11301459	11305817	28
11307153	11311352	24
11312460	11315336	21
11315979	11316681	7
11317698	11322565	29
11323081	11323772	4
11324416	11324818	7
11325569	11326529	12
11327065	11327130	3
11328243	11331789	19
11332316	11332620	2
11333650	11333872	2
11334579	11338426	20
11339285	11343790	55
11344421	11344584	3
11345480	11345480	1
11346293	11346984	5
11347484	11348545	27
11349068	11349437	2
11350570	11351752	7
11352381	11352530	2
11353211	11353408	4
11354116	11354186	2
11354858	11354871	2
11355488	11360637	64
11361197	11367577	61
11369056	11371326	19
11372009	11372984	7
11373535	11373853	5
11374361	11377187	54
11377750	11384100	83
11385457	11385476	2
11386412	11386499	3
11387010	11387705	4
11388213	11388940	4
11389708	11389758	2
11390606	11396533	160
11397094	11398868	14
11399878	11400324	2
11401124	11401833	6
11402584	11404248	10
11404759	11404818	4
11405427	11405696	18
11406868	11408301	8
11409147	11417357	53
11418146	11421918	31
11422923	11422923	1
11423460	11428112	29
11428759	11430921	15
11432007	11432550	4
11433181	11434927	12
11435433	11436667	8
11437169	11440518	20
11441065	11442694	12
11443509	11446119	21
11446707	11450238	27
11450787	11450831	3
11451384	11451476	3
11452039	11452377	3
11452982	11457014	36
11457886	11468822	193
11469745	11474020	46
11474613	11475119	3
11475972	11477141	10
11477734	11477927	4
11478570	11480211	11
11480855	11481698	7
11482209	11483646	10
11484175	11484899	5
11485440	11488161	18
11488670	11491570	24
11492321	11500029	125
11501013	11501013	1
11501756	11501778	2
11502604	11503518	6
11504611	11505063	7
11506203	11506336	2
11507281	11509748	25
11510425	11512477	11
11512986	11515432	19
11516038	11516038	1
11516693	11516693	1
11517346	11517814	6
11518379	11520396	15
11521083	11521590	4
11522340	11528415	41
11528981	11531139	15
11531678	11534605	21
11535556	11535587	2
11536145	11536145	1
11536763	11539247	16
11539840	11539840	1
11540461	11540880	6
11541400	11544623	24
11545299	11545532	3
11546215	11546998	3
11547558	11548450	8
11549126	11551473	11
11552597	11553615	4
11554238	11554668	8
11556304	11557435	7
11558195	11559276	9
11559891	11560897	5
11561887	11562198	2
11562717	11563518	7
11564294	11569744	35
11570334	11572742	20
11573738	11574438	10
11574991	11575220	3
11575805	11576582	11
11577293	11577293	1
11578381	11578731	5
11579428	11579563	2
11580300	11582205	16
11582785	11585518	16
11586037	11587557	26
11588634	11588634	1
11589369	11589369	1
11590474	11592634	41
11593145	11593145	1
11593940	11595210	9
11596144	11596144	1
11596949	11597496	5
11598212	11600774	17
11601473	11603350	11
11603931	11604925	8
11605692	11605898	3
11606965	11609609	17
11610114	11610385	4
11610912	11610912	1
11611464	11615886	24
11616456	11621059	28
11622005	11623480	12
11624280	11624466	2
11625234	11625843	6
11626402	11626402	1
11626940	11632740	40
11633462	11633556	4
11634711	11635090	3
11635724	11636101	3
11637455	11638456	8
11639021	11642002	19
11642676	11643529	5
11644138	11645089	9
11646415	11649217	17
11649774	11649822	2
11650354	11651181	5
11652024	11652024	1
11652547	11652547	1
11653420	11653804	25
11654637	11655717	30
11656370	11656409	3
11656972	11658660	15
11659283	11659362	3
11659944	11661736	10
11662236	11663127	17
11663945	11664244	6
11664857	11666691	39
11667358	11667391	2
11668250	11669376	9
11669927	11671472	10
11672909	11673155	4
11673692	11675277	19
11675868	11676259	3
11677055	11677306	4
11678352	11678773	8
11679551	11679627	3
11680226	11681709	12
11682572	11683596	7
11684097	11684788	4
11685355	11687299	17
11688064	11688404	4
11689230	11689306	3
11689890	11692716	23
11693351	11694962	13
11695512	11696653	6
11697883	11699745	62
11700262	11700416	2
11701323	11704117	29
11705325	11706192	7
11706797	11708045	10
11708711	11708800	2
11709618	11711634	35
11712816	11712883	2
11713590	11713590	1
11714249	11714302	2
11714875	11714948	2
11715541	11718867	19
11719419	11720163	3
11720861	11722290	13
11722830	11724398	12
11724991	11725958	9
11726610	11729202	11
11730069	11731995	27
11732535	11733187	4
11733788	11734213	4
11734774	11736909	12
11737511	11738381	4
11738893	11740044	10
11740628	11741840	8
11742720	11744292	10
11745229	11745696	3
11746798	11747787	15
11749475	11751942	17
11752460	11755284	31
11756088	11758301	30
11759120	11759120	1
11759689	11759689	1
11760290	11761079	6
11761610	11761867	21
11762406	11763942	17
11764644	11765019	2
11765744	11766153	2
11766890	11768325	9
11768829	11769270	4
11770085	11770496	4
11771218	11772682	16
11774491	11775692	6
11777057	11778021	4
11778588	11781101	25
11781606	11784571	17
11785175	11785305	3
11786087	11786719	6
11787657	11790543	20
11791159	11794880	28
11795448	11796867	8
11797411	11798439	7
11799033	11800470	11
11800989	11804657	17
11805243	11805243	1
11805960	11806980	5
11807513	11807513	1
11808754	11808754	1
11809449	11811401	12
11812121	11813465	9
11813966	11821149	50
11821926	11823589	22
11824485	11824485	1
11825314	11829137	23
11829917	11829917	1
11830697	11830731	2
11831432	11834157	31
11834739	11836029	6
11836891	11838037	6
11838983	11839289	3
11839817	11841250	13
11841777	11841909	4
11842712	11843768	8
11844364	11846098	16
11847214	11849286	15
11849879	11853743	29
11854269	11854269	1
11855052	11857227	13
11857813	11858191	4
11859000	11859502	3
11860194	11862443	18
11863045	11863045	1
11864476	11866185	12
11866880	11866880	1
11869019	11872477	17
11873507	11874038	5
11874790	11875135	3
11876497	11878104	13
11878763	11879993	8
11881240	11881240	1
11882109	11884517	15
11885289	11886407	7
11887313	11888046	8
11888650	11889457	6
11889979	11890216	3
11890719	11891248	4
11891864	11892659	4
11893206	11893282	2
11893805	11895626	12
11896533	11896565	2
11897428	11897428	1
11898355	11898355	1
11899010	11899970	12
11900910	11901997	30
11902818	11902866	2
11903473	11903473	1
11904990	11905067	2
11906050	11906189	4
11906836	11907523	3
11908284	11908932	4
11909438	11909696	2
11910645	11911511	8
11912141	11913517	9
11914182	11917169	31
11918742	11922945	44
11924016	11924241	2
11925100	11925605	3
11926273	11928578	31
11929118	11929118	1
11929746	11929974	2
11930571	11931562	6
11932430	11932724	4
11933372	11933845	3
11934604	11935315	8
11936011	11937469	7
11938505	11939913	7
11940769	11941732	6
11942271	11943256	4
11944162	11944612	6
11945261	11945390	2
11946048	11947098	5
11947787	11951025	22
11951769	11954214	16
11954892	11954892	1
11955415	11955415	1
11956447	11957378	12
11957982	11961537	48
11962385	11963754	10
11964352	11965295	6
11965980	11965980	1
11966902	11969467	13
11969972	11969972	1
11970524	11971405	9
11972498	11973734	8
11974356	11976489	13
11977179	11981730	41
11982255	11982330	2
11982966	11983365	6
11983974	11984996	5
11985542	11990556	30
11991125	11991346	4
11992134	11992684	4
11993476	11993853	3
11994538	11994726	2
11996611	11997741	7
11999117	11999793	8
12000353	12006279	53
12006782	12008535	17
12009039	12009927	6
12010707	12011827	8
12012389	12014370	20
12015141	12015141	1
12015863	12016131	2
12016678	12018145	22
12018670	12021266	23
12022166	12028976	57
12030007	12030185	4
12030773	12035836	30
12036697	12037668	7
12038597	12038893	4
12040011	12042529	37
12043327	12045465	20
12046208	12046694	3
12047357	12048580	6
12049332	12049688	4
12050363	12051202	8
12051969	12055097	21
12056586	12059131	35
12060134	12061099	7
12061864	12061864	1
12062467	12064689	18
12066111	12066175	2
12066724	12071432	24
12072294	12072745	2
12073534	12073791	2
12074469	12077133	29
12077921	12079813	10
12080325	12080671	4
12081217	12081217	1
12082294	12084262	18
12084970	12084970	1
12085555	12085893	2
